Date,Kick Off (local),Home Team,Away Team,Venue,Home Score,Away Score,Play Off Game?,Home Goals,Home Behinds,Away Goals,Away Behinds,Home Odds,Away Odds
2013-03-28,19:45:00,Carlton,Richmond,MCG,101,106,NA,14,17,14,22,1.86,1.91
2013-03-23,16:40:00,Fremantle,West Coast,Domain Stadium,108,80,NA,16,12,11,14,1.76,2.02
2013-03-22,20:10:00,Adelaide,Essendon,AAMI Stadium,82,117,NA,11,16,18,9,1.46,2.68
2012-09-29,14:30:00,Hawthorn,Sydney,MCG,81,91,Y,11,15,14,7,1.52,2.53
2012-09-22,17:15:00,Hawthorn,Adelaide,MCG,97,92,Y,13,19,14,8,1.13,5.85
2012-09-21,19:45:00,Sydney,Collingwood,ANZ Stadium,96,70,Y,13,18,10,10,1.55,2.43
2012-09-15,19:45:00,Collingwood,West Coast,MCG,73,60,Y,10,13,9,6,1.86,1.91
2012-09-14,19:45:00,Adelaide,Fremantle,AAMI Stadium,81,71,Y,12,9,11,5,1.6,2.31
2012-09-09,13:15:00,West Coast,North Melbourne,Domain Stadium,162,66,Y,24,18,9,12,1.2,4.53
2012-09-08,19:45:00,Geelong,Fremantle,MCG,80,96,Y,11,14,14,12,1.28,3.64
2012-09-08,14:45:00,Adelaide,Sydney,AAMI Stadium,42,71,Y,5,12,11,5,1.63,2.24
2012-09-07,19:50:00,Hawthorn,Collingwood,MCG,135,97,Y,20,15,15,7,1.32,3.35
2012-09-02,16:40:00,Brisbane,Western Bulldogs,Gabba,128,61,NA,19,14,9,7,1.2,4.56
2012-09-02,15:15:00,Richmond,Port Adelaide,MCG,106,106,NA,16,10,16,10,1.1,6.84
2012-09-02,13:10:00,Carlton,St Kilda,Marvel Stadium,91,106,NA,12,19,16,10,1.97,1.8
2012-09-01,19:40:00,Essendon,Collingwood,MCG,72,104,NA,10,12,14,20,5.25,1.15
2012-09-01,17:40:00,Fremantle,Melbourne,Domain Stadium,101,40,NA,14,17,5,10,1.03,11.75
2012-09-01,16:40:00,GWS Giants,North Melbourne,Spotless Stadium,77,105,NA,11,11,16,9,16,1.01
2012-09-01,13:40:00,Adelaide,Gold Coast,AAMI Stadium,153,62,NA,22,21,9,8,1.01,16.82
2012-09-01,13:45:00,Geelong,Sydney,GMHBA Stadium,112,78,NA,17,10,11,12,1.65,2.2
2012-08-31,19:50:00,Hawthorn,West Coast,MCG,95,70,NA,14,11,10,10,1.25,3.9
2012-08-26,16:40:00,Melbourne,Adelaide,MCG,81,150,NA,11,15,22,18,6.16,1.12
2012-08-26,15:15:00,North Melbourne,Fremantle,Marvel Stadium,79,132,NA,12,7,20,12,1.27,3.67
2012-08-26,13:10:00,Geelong,Western Bulldogs,GMHBA Stadium,107,73,NA,16,11,11,7,1.02,15.55
2012-08-25,19:40:00,Gold Coast,Carlton,Metricon Stadium,98,86,NA,15,8,11,20,13.6,1.02
2012-08-25,17:40:00,West Coast,Collingwood,Domain Stadium,107,58,NA,15,17,8,10,1.68,2.16
2012-08-25,16:40:00,Sydney,Hawthorn,SCG,95,102,NA,14,11,15,12,1.97,1.79
2012-08-25,13:40:00,Port Adelaide,Brisbane,AAMI Stadium,93,104,NA,14,9,16,8,2.22,1.64
2012-08-25,13:45:00,St Kilda,GWS Giants,Marvel Stadium,163,35,NA,25,13,5,5,1.01,20.4
2012-08-24,19:50:00,Richmond,Essendon,MCG,102,57,NA,13,24,8,9,1.59,2.3
2012-08-19,16:40:00,Hawthorn,Gold Coast,MCG,129,65,NA,19,15,10,5,1.01,23.58
2012-08-19,15:15:00,Western Bulldogs,Sydney,Marvel Stadium,85,167,NA,13,7,26,11,8.66,1.06
2012-08-19,12:40:00,Port Adelaide,West Coast,AAMI Stadium,50,98,NA,6,14,14,14,5.64,1.13
2012-08-18,19:40:00,Brisbane,Adelaide,Gabba,95,85,NA,13,17,12,13,4.29,1.21
2012-08-18,19:40:00,Collingwood,North Melbourne,Marvel Stadium,61,91,NA,8,13,13,13,1.31,3.42
2012-08-18,14:40:00,Fremantle,Richmond,Domain Stadium,94,72,NA,13,16,11,6,1.39,2.95
2012-08-18,14:10:00,GWS Giants,Melbourne,UNSW Canberra Oval,59,84,NA,9,5,11,18,4.55,1.19
2012-08-18,13:45:00,Essendon,Carlton,MCG,60,156,NA,8,12,24,12,2.05,1.74
2012-08-17,19:50:00,Geelong,St Kilda,Marvel Stadium,123,81,NA,18,15,11,15,1.31,3.38
2012-08-12,16:40:00,Essendon,North Melbourne,Marvel Stadium,76,100,NA,11,10,15,10,2.19,1.65
2012-08-12,15:15:00,Richmond,Western Bulldogs,MCG,150,80,NA,22,18,12,8,1.14,5.62
2012-08-12,13:10:00,Hawthorn,Port Adelaide,University of Tasmania Stadium,159,87,NA,24,15,13,9,1.01,19.5
2012-08-11,19:40:00,Carlton,Brisbane,Marvel Stadium,113,77,NA,17,11,10,17,1.19,4.68
2012-08-11,19:40:00,Sydney,Collingwood,ANZ Stadium,70,78,NA,9,16,12,6,1.59,2.34
2012-08-11,16:40:00,Gold Coast,GWS Giants,Metricon Stadium,109,79,NA,16,13,12,7,1.36,3.08
2012-08-11,13:40:00,Adelaide,Fremantle,AAMI Stadium,119,91,NA,17,17,14,7,1.4,2.91
2012-08-11,13:45:00,St Kilda,Melbourne,MCG,107,82,NA,16,11,12,10,1.05,9.67
2012-08-10,18:40:00,West Coast,Geelong,Domain Stadium,102,97,NA,16,6,15,7,1.68,2.15
2012-08-05,14:10:00,Adelaide,Essendon,AAMI Stadium,104,100,NA,16,8,15,10,1.15,5.45
2012-08-05,15:15:00,Carlton,Sydney,Marvel Stadium,71,93,NA,10,11,14,9,2.97,1.39
2012-08-05,13:10:00,Melbourne,Gold Coast,MCG,108,66,NA,16,12,9,12,1.39,3.02
2012-08-04,19:40:00,Brisbane,Richmond,Gabba,84,132,NA,12,12,20,12,2.21,1.64
2012-08-04,19:40:00,Collingwood,St Kilda,MCG,91,85,NA,12,19,13,7,1.4,2.94
2012-08-04,14:40:00,Fremantle,West Coast,Domain Stadium,113,48,NA,17,11,6,12,2.59,1.49
2012-08-04,14:10:00,GWS Giants,Port Adelaide,Spotless Stadium,107,73,NA,16,11,10,13,6.7,1.1
2012-08-04,13:45:00,Western Bulldogs,North Melbourne,Marvel Stadium,61,115,NA,8,13,18,7,7.84,1.08
2012-08-03,19:50:00,Hawthorn,Geelong,MCG,116,118,NA,17,14,18,10,1.29,3.61
2012-07-29,14:40:00,West Coast,Brisbane,Domain Stadium,175,77,NA,28,7,12,5,1.14,5.66
2012-07-29,15:15:00,St Kilda,Western Bulldogs,Marvel Stadium,118,42,NA,16,22,6,6,1.14,5.54
2012-07-29,12:40:00,Port Adelaide,Fremantle,AAMI Stadium,48,75,NA,6,12,11,9,2.45,1.54
2012-07-28,19:40:00,Carlton,Richmond,MCG,95,91,NA,14,11,13,13,2.34,1.58
2012-07-28,19:40:00,Gold Coast,Sydney,Metricon Stadium,54,126,NA,8,6,19,12,9.98,1.05
2012-07-28,16:40:00,GWS Giants,Collingwood,Spotless Stadium,54,174,NA,7,12,26,18,22.17,1.01
2012-07-28,14:10:00,North Melbourne,Melbourne,Marvel Stadium,127,73,NA,19,13,11,7,1.09,7.67
2012-07-28,13:45:00,Geelong,Adelaide,GMHBA Stadium,102,75,NA,15,12,11,9,1.61,2.27
2012-07-27,19:50:00,Essendon,Hawthorn,Marvel Stadium,86,180,NA,12,14,27,18,5.2,1.16
2012-07-22,14:40:00,Fremantle,GWS Giants,Domain Stadium,132,37,NA,18,24,5,7,1.01,21.83
2012-07-22,15:15:00,Richmond,North Melbourne,MCG,99,103,NA,14,15,15,13,2.1,1.73
2012-07-22,13:10:00,Sydney,St Kilda,SCG,105,76,NA,15,15,10,16,1.36,3.11
2012-07-21,19:10:00,Melbourne,Port Adelaide,TIO Stadium,56,84,NA,8,8,12,12,2.24,1.63
2012-07-21,19:40:00,Western Bulldogs,Carlton,Marvel Stadium,84,102,NA,12,12,16,6,2.35,1.58
2012-07-21,16:40:00,Gold Coast,Brisbane,Metricon Stadium,48,59,NA,5,18,8,11,3.95,1.25
2012-07-21,13:40:00,Adelaide,West Coast,AAMI Stadium,124,75,NA,19,10,11,9,1.43,2.78
2012-07-21,13:45:00,Collingwood,Hawthorn,MCG,91,138,NA,13,13,21,12,1.9,1.88
2012-07-20,19:50:00,Geelong,Essendon,Marvel Stadium,134,67,NA,20,14,10,7,2.02,1.76
2012-07-15,14:40:00,West Coast,Sydney,Domain Stadium,69,121,NA,10,9,18,13,1.69,2.13
2012-07-15,15:15:00,Western Bulldogs,Hawthorn,Marvel Stadium,44,116,NA,6,8,17,14,10.07,1.04
2012-07-15,13:10:00,GWS Giants,Adelaide,Spotless Stadium,59,178,NA,8,11,27,16,16.46,1.01
2012-07-14,19:40:00,Brisbane,St Kilda,Gabba,92,105,NA,14,8,16,9,2.53,1.51
2012-07-14,19:40:00,Geelong,Collingwood,MCG,79,110,NA,10,19,17,8,2.65,1.48
2012-07-14,16:40:00,Richmond,Gold Coast,Cazaly’s Stadium,88,90,NA,13,10,13,12,1.16,5.18
2012-07-14,13:40:00,Port Adelaide,Essendon,AAMI Stadium,77,127,NA,11,11,19,13,2.7,1.45
2012-07-14,13:45:00,Melbourne,Fremantle,Marvel Stadium,83,117,NA,12,11,18,9,3.16,1.35
2012-07-13,19:50:00,North Melbourne,Carlton,Marvel Stadium,149,96,NA,24,5,14,12,2.12,1.7
2012-07-08,14:40:00,Fremantle,Western Bulldogs,Domain Stadium,95,57,NA,14,11,8,9,1.19,4.73
2012-07-08,15:15:00,Gold Coast,Geelong,Metricon Stadium,96,110,NA,13,18,15,20,12.68,1.03
2012-07-08,13:10:00,Hawthorn,GWS Giants,MCG,193,31,NA,28,25,4,7,1,21
2012-07-07,19:10:00,Port Adelaide,Adelaide,AAMI Stadium,58,116,NA,8,10,17,14,3.73,1.27
2012-07-07,19:40:00,St Kilda,Essendon,Marvel Stadium,133,62,NA,21,7,8,14,2.93,1.4
2012-07-07,16:40:00,Sydney,Brisbane,SCG,110,63,NA,16,14,9,9,1.17,5.05
2012-07-07,14:10:00,Melbourne,Richmond,MCG,78,101,NA,11,12,13,23,4.72,1.18
2012-07-07,13:45:00,North Melbourne,West Coast,Blundstone Arena,84,86,NA,13,6,12,14,2.67,1.46
2012-07-06,19:50:00,Collingwood,Carlton,MCG,62,85,NA,8,14,12,13,1.2,4.46
2012-07-01,16:40:00,St Kilda,North Melbourne,Marvel Stadium,103,136,NA,15,13,21,10,1.38,2.97
2012-07-01,15:15:00,Brisbane,Melbourne,Gabba,122,61,NA,18,14,8,13,1.18,4.91
2012-07-01,13:10:00,Geelong,Port Adelaide,GMHBA Stadium,99,61,NA,14,15,8,13,1.04,11.25
2012-06-30,19:40:00,Essendon,Western Bulldogs,Marvel Stadium,140,56,NA,21,14,8,8,1.19,4.61
2012-06-30,19:40:00,Sydney,GWS Giants,ANZ Stadium,132,38,NA,19,18,5,8,1.01,19.94
2012-06-30,16:40:00,West Coast,Gold Coast,Domain Stadium,166,40,NA,25,16,5,10,1.01,19.42
2012-06-30,13:40:00,Adelaide,Richmond,AAMI Stadium,106,87,NA,17,4,13,9,1.4,2.88
2012-06-30,13:45:00,Collingwood,Fremantle,MCG,107,78,NA,15,17,12,6,1.1,7.11
2012-06-29,19:50:00,Carlton,Hawthorn,MCG,70,120,NA,10,10,18,12,3.43,1.3
2012-06-24,16:40:00,North Melbourne,Adelaide,Marvel Stadium,121,89,NA,17,19,13,11,3.12,1.35
2012-06-24,15:15:00,Melbourne,GWS Giants,MCG,135,57,NA,20,15,9,3,1.28,3.67
2012-06-23,17:40:00,Fremantle,Essendon,Domain Stadium,89,113,NA,14,5,17,11,2.2,1.65
2012-06-23,16:40:00,Collingwood,West Coast,MCG,85,82,NA,12,13,12,10,1.4,2.91
2012-06-23,13:40:00,Western Bulldogs,Brisbane,Marvel Stadium,56,114,NA,7,14,18,6,1.36,3.09
2012-06-22,19:50:00,Sydney,Geelong,SCG,80,74,NA,12,8,11,8,1.6,2.3
2012-06-17,16:40:00,Western Bulldogs,Port Adelaide,Marvel Stadium,95,57,NA,13,17,8,9,1.45,2.77
2012-06-17,13:10:00,Hawthorn,Brisbane,MCG,135,70,NA,19,21,11,4,1.06,8.94
2012-06-16,19:40:00,Gold Coast,North Melbourne,Metricon Stadium,80,87,NA,12,8,11,21,5.21,1.16
2012-06-16,14:10:00,GWS Giants,Richmond,Spotless Stadium,74,86,NA,12,2,11,20,10.93,1.04
2012-06-15,20:10:00,Adelaide,St Kilda,AAMI Stadium,115,111,NA,17,13,16,15,1.47,2.67
2012-06-14,17:40:00,West Coast,Carlton,Domain Stadium,79,69,NA,10,19,10,9,1.28,3.66
2012-06-11,15:15:00,Melbourne,Collingwood,MCG,87,129,NA,13,9,19,15,8.9,1.06
2012-06-10,16:10:00,Port Adelaide,Hawthorn,AAMI Stadium,62,108,NA,9,8,16,12,3.95,1.25
2012-06-09,19:40:00,Essendon,Sydney,Marvel Stadium,82,86,NA,11,16,13,8,1.5,2.55
2012-06-09,16:40:00,Gold Coast,St Kilda,Metricon Stadium,49,144,NA,7,7,21,18,7.41,1.09
2012-06-09,13:40:00,Richmond,Fremantle,MCG,66,78,NA,9,12,12,6,1.2,4.43
2012-06-08,19:50:00,Carlton,Geelong,Marvel Stadium,85,97,NA,11,19,14,13,2.74,1.44
2012-06-03,16:40:00,Collingwood,Gold Coast,MCG,149,52,NA,23,11,7,10,1.01,16.31
2012-06-03,15:15:00,Sydney,Western Bulldogs,SCG,132,40,NA,20,12,5,10,1.28,3.59
2012-06-03,13:10:00,Brisbane,West Coast,Gabba,102,100,NA,16,6,15,10,4.67,1.19
2012-06-02,19:40:00,Essendon,Melbourne,MCG,52,58,NA,6,16,8,10,1.04,10.88
2012-06-02,19:10:00,Port Adelaide,Carlton,AAMI Stadium,99,45,NA,14,15,6,9,3.11,1.36
2012-06-02,14:40:00,Fremantle,Adelaide,Domain Stadium,82,111,NA,12,10,17,9,2.37,1.57
2012-06-02,14:10:00,Hawthorn,North Melbourne,University of Tasmania Stadium,174,59,NA,27,12,9,5,1.26,3.81
2012-06-02,13:45:00,Geelong,GWS Giants,GMHBA Stadium,126,61,NA,19,12,9,7,1.01,19.57
2012-06-01,19:50:00,St Kilda,Richmond,Marvel Stadium,113,121,NA,16,17,18,13,1.85,1.91
2012-05-27,14:40:00,West Coast,Fremantle,Domain Stadium,84,36,NA,11,18,5,6,1.35,3.12
2012-05-27,15:15:00,Carlton,Melbourne,MCG,107,49,NA,15,17,6,13,1.04,10.33
2012-05-27,13:10:00,North Melbourne,Brisbane,Marvel Stadium,112,96,NA,17,10,15,6,1.24,4.04
2012-05-26,19:10:00,Adelaide,Collingwood,AAMI Stadium,49,75,NA,6,13,10,15,1.46,2.68
2012-05-26,19:40:00,GWS Giants,Essendon,Spotless Stadium,53,119,NA,7,11,18,11,17.14,1.01
2012-05-26,16:40:00,St Kilda,Sydney,Marvel Stadium,111,83,NA,16,15,12,11,1.89,1.86
2012-05-26,14:10:00,Gold Coast,Port Adelaide,Metricon Stadium,70,118,NA,10,10,17,16,2.55,1.5
2012-05-26,13:45:00,Richmond,Hawthorn,MCG,137,75,NA,21,11,10,15,3.61,1.28
2012-05-25,19:50:00,Western Bulldogs,Geelong,Marvel Stadium,75,95,NA,11,9,14,11,4.78,1.18
2012-05-20,14:40:00,West Coast,St Kilda,Domain Stadium,121,91,NA,18,13,13,13,1.38,2.99
2012-05-20,15:15:00,Carlton,Adelaide,Marvel Stadium,55,124,NA,8,7,19,10,1.41,2.85
2012-05-20,13:10:00,Brisbane,GWS Giants,Gabba,132,40,NA,19,18,5,10,1.15,5.54
2012-05-19,19:45:00,Essendon,Richmond,MCG,128,109,NA,19,14,15,19,1.49,2.59
2012-05-19,19:10:00,Western Bulldogs,Gold Coast,TIO Stadium,72,34,NA,9,18,4,10,1.14,5.48
2012-05-19,16:40:00,Sydney,Melbourne,SCG,138,37,NA,21,12,5,7,1.09,7.4
2012-05-19,14:10:00,Hawthorn,Fremantle,University of Tasmania Stadium,119,63,NA,17,17,9,9,1.19,4.61
2012-05-19,13:15:00,Port Adelaide,North Melbourne,AAMI Stadium,95,93,NA,14,11,14,9,2.64,1.47
2012-05-18,19:50:00,Collingwood,Geelong,MCG,96,84,NA,14,12,11,18,1.61,2.29
2012-05-14,19:40:00,St Kilda,Carlton,Marvel Stadium,122,98,NA,19,8,14,14,4.03,1.24
2012-05-13,14:40:00,Fremantle,Port Adelaide,Domain Stadium,87,47,NA,12,15,7,5,1.14,5.69
2012-05-13,13:10:00,North Melbourne,Western Bulldogs,Marvel Stadium,83,101,NA,12,11,15,11,1.32,3.39
2012-05-12,19:40:00,Brisbane,Collingwood,Gabba,58,116,NA,8,10,17,14,4.9,1.17
2012-05-12,19:40:00,Essendon,West Coast,Marvel Stadium,113,52,NA,16,17,7,10,1.57,2.37
2012-05-12,16:40:00,Richmond,Sydney,MCG,91,62,NA,13,13,8,14,1.82,1.94
2012-05-12,13:40:00,GWS Giants,Gold Coast,UNSW Canberra Oval,94,67,NA,13,16,9,13,3.95,1.25
2012-05-12,13:15:00,Adelaide,Geelong,AAMI Stadium,122,72,NA,19,8,10,12,2.04,1.76
2012-05-11,19:50:00,Melbourne,Hawthorn,MCG,49,115,NA,6,13,15,25,11.5,1.03
2012-05-06,14:40:00,West Coast,North Melbourne,Domain Stadium,120,95,NA,17,18,15,5,1.28,3.61
2012-05-06,14:45:00,Port Adelaide,Richmond,AAMI Stadium,54,91,NA,8,6,13,13,2.19,1.66
2012-05-06,13:10:00,Carlton,GWS Giants,Marvel Stadium,110,43,NA,15,20,6,7,1.01,23.67
2012-05-05,19:40:00,St Kilda,Hawthorn,SCG,88,123,NA,13,10,18,15,3.6,1.28
2012-05-05,19:40:00,Sydney,Adelaide,MCG,94,99,NA,14,10,15,9,1.26,3.82
2012-05-05,16:40:00,Gold Coast,Fremantle,Metricon Stadium,87,94,NA,14,3,14,10,6.45,1.11
2012-05-05,13:45:00,Geelong,Melbourne,GMHBA Stadium,119,76,NA,17,17,11,10,1.03,11.68
2012-05-05,13:40:00,Essendon,Brisbane,Marvel Stadium,129,62,NA,19,15,9,8,1.15,5.48
2012-05-04,19:50:00,Western Bulldogs,Collingwood,Marvel Stadium,77,98,NA,11,11,15,8,6.83,1.1
2012-04-29,16:10:00,Adelaide,Port Adelaide,AAMI Stadium,110,91,NA,16,14,14,7,1.51,2.53
2012-04-29,15:15:00,Richmond,West Coast,Marvel Stadium,97,107,NA,14,13,16,11,3.13,1.35
2012-04-29,13:10:00,Hawthorn,Sydney,University of Tasmania Stadium,69,106,NA,10,9,16,10,1.31,3.38
2012-04-28,19:40:00,Brisbane,Geelong,Gabba,41,79,NA,4,17,12,7,3.61,1.28
2012-04-28,19:40:00,Melbourne,St Kilda,MCG,66,84,NA,10,6,12,12,6.64,1.1
2012-04-28,16:40:00,North Melbourne,Gold Coast,Marvel Stadium,127,93,NA,17,25,13,15,1.01,15.53
2012-04-28,13:40:00,GWS Giants,Western Bulldogs,UNSW Canberra Oval,62,104,NA,9,8,15,14,11.93,1.03
2012-04-27,18:40:00,Fremantle,Carlton,Domain Stadium,57,65,NA,7,15,10,5,2.18,1.66
2012-04-25,14:40:00,Collingwood,Essendon,MCG,80,79,NA,11,14,11,13,1.68,2.15
2012-04-22,16:40:00,Melbourne,Western Bulldogs,MCG,67,88,NA,9,13,13,10,2.99,1.37
2012-04-22,15:15:00,Sydney,North Melbourne,SCG,113,77,NA,17,11,10,17,1.88,1.86
2012-04-22,13:10:00,Geelong,Richmond,GMHBA Stadium,75,65,NA,11,9,9,11,1.15,5.19
2012-04-21,19:40:00,Brisbane,Gold Coast,Gabba,111,46,NA,17,9,6,10,1.36,3.02
2012-04-21,17:40:00,West Coast,Hawthorn,Domain Stadium,51,46,NA,5,21,5,16,1.6,2.29
2012-04-21,16:10:00,Adelaide,GWS Giants,AAMI Stadium,96,50,NA,13,18,7,8,1.01,21.67
2012-04-21,14:10:00,Collingwood,Port Adelaide,Marvel Stadium,97,73,NA,14,13,10,13,1.22,4.1
2012-04-21,13:45:00,Carlton,Essendon,MCG,79,109,NA,11,13,15,19,1.11,6.62
2012-04-20,19:50:00,St Kilda,Fremantle,Marvel Stadium,79,92,NA,11,13,14,8,1.4,2.87
2012-04-15,16:40:00,North Melbourne,Geelong,Marvel Stadium,131,114,NA,20,11,16,18,4.09,1.22
2012-04-15,15:15:00,Hawthorn,Adelaide,MCG,140,84,NA,21,14,12,12,1.17,4.9
2012-04-15,13:10:00,GWS Giants,West Coast,Blacktown Park,69,150,NA,10,9,23,12,23.86,1.01
2012-04-14,19:40:00,Gold Coast,Essendon,Metricon Stadium,88,105,NA,13,10,15,15,9.66,1.05
2012-04-14,19:40:00,Western Bulldogs,St Kilda,Marvel Stadium,40,103,NA,5,10,15,13,2.49,1.52
2012-04-14,14:40:00,Fremantle,Brisbane,Domain Stadium,64,35,NA,8,16,5,5,1.09,7.32
2012-04-14,13:40:00,Port Adelaide,Sydney,AAMI Stadium,83,105,NA,12,11,16,9,2.58,1.48
2012-04-14,13:45:00,Richmond,Melbourne,MCG,133,74,NA,20,13,11,8,1.21,4.39
2012-04-13,19:50:00,Carlton,Collingwood,MCG,122,62,NA,18,14,9,8,1.83,1.93
2012-04-09,15:10:00,Geelong,Hawthorn,MCG,92,90,NA,14,8,13,12,2.48,1.53
2012-04-08,16:40:00,St Kilda,Gold Coast,Marvel Stadium,139,47,NA,21,13,7,5,1.05,9.56
2012-04-08,13:10:00,North Melbourne,GWS Giants,Blundstone Arena,183,54,NA,28,15,8,6,1.01,15.94
2012-04-07,19:40:00,Adelaide,Western Bulldogs,AAMI Stadium,82,64,NA,11,16,9,10,1.21,4.26
2012-04-07,19:40:00,Collingwood,Richmond,MCG,85,64,NA,12,13,8,16,1.14,5.49
2012-04-07,16:40:00,West Coast,Melbourne,Domain Stadium,166,58,NA,25,16,9,4,1.05,10.34
2012-04-07,14:10:00,Sydney,Fremantle,SCG,94,81,NA,14,10,12,9,1.67,2.15
2012-04-07,13:45:00,Essendon,Port Adelaide,Marvel Stadium,111,86,NA,16,15,13,8,1.23,4.05
2012-04-05,19:40:00,Brisbane,Carlton,Gabba,63,154,NA,9,9,23,16,3.46,1.3
2012-04-01,16:10:00,Port Adelaide,St Kilda,AAMI Stadium,89,85,NA,13,11,13,7,2.86,1.41
2012-04-01,13:10:00,Western Bulldogs,West Coast,Marvel Stadium,87,136,NA,12,15,21,10,2.25,1.6
2012-03-31,19:40:00,North Melbourne,Essendon,Marvel Stadium,102,104,NA,15,12,14,20,2.14,1.66
2012-03-31,16:40:00,Fremantle,Geelong,Domain Stadium,105,101,NA,16,9,15,11,1.96,1.79
2012-03-31,15:40:00,Gold Coast,Adelaide,Metricon Stadium,68,137,NA,10,8,19,23,4.39,1.22
2012-03-31,13:40:00,Melbourne,Brisbane,MCG,78,119,NA,11,12,17,17,1.42,2.81
2012-03-30,19:50:00,Hawthorn,Collingwood,MCG,137,115,NA,20,17,16,19,1.65,2.19
2012-03-29,19:40:00,Richmond,Carlton,MCG,81,125,NA,12,9,18,17,2.48,1.52
2012-03-24,19:20:00,GWS Giants,Sydney,ANZ Stadium,37,100,NA,5,7,14,16,13.78,1.02
2011-10-01,14:30:00,Collingwood,Geelong,MCG,81,119,Y,12,9,18,11,1.96,1.8
2011-09-24,14:20:00,Geelong,West Coast,MCG,117,69,Y,17,15,10,9,1.2,4.54
2011-09-23,19:45:00,Collingwood,Hawthorn,MCG,68,65,Y,10,8,9,11,1.27,3.65
2011-09-17,17:50:00,West Coast,Carlton,Domain Stadium,101,98,Y,15,11,15,8,1.4,2.9
2011-09-16,19:45:00,Hawthorn,Sydney,MCG,122,86,Y,19,8,13,8,1.42,2.81
2011-09-11,14:40:00,Carlton,Essendon,MCG,149,87,Y,21,23,13,9,1.39,2.94
2011-09-10,19:20:00,St Kilda,Sydney,Marvel Stadium,57,82,Y,8,9,12,10,1.4,2.9
2011-09-10,14:20:00,Collingwood,West Coast,MCG,82,62,Y,12,10,9,8,1.19,4.59
2011-09-09,19:45:00,Geelong,Hawthorn,MCG,98,67,Y,14,14,9,13,1.63,2.22
2011-09-04,16:40:00,Richmond,North Melbourne,Marvel Stadium,91,104,NA,13,13,15,14,2.2,1.64
2011-09-04,14:40:00,Port Adelaide,Melbourne,Adelaide Oval,112,104,NA,17,10,15,14,2.24,1.63
2011-09-03,19:10:00,Carlton,St Kilda,MCG,66,86,NA,9,12,13,8,1.71,2.08
2011-09-03,17:10:00,West Coast,Adelaide,Domain Stadium,145,50,NA,22,13,7,8,1.14,5.41
2011-09-03,16:10:00,Sydney,Brisbane,SCG,119,67,NA,18,11,9,13,1.13,5.68
2011-09-03,14:10:00,Western Bulldogs,Fremantle,Marvel Stadium,107,61,NA,15,17,8,13,1.11,6.39
2011-09-03,13:10:00,Gold Coast,Hawthorn,Metricon Stadium,97,106,NA,14,13,16,10,5.25,1.16
2011-09-02,19:40:00,Collingwood,Geelong,MCG,53,149,NA,8,5,22,17,1.35,3.14
2011-08-28,16:40:00,Essendon,Port Adelaide,Marvel Stadium,120,113,NA,17,18,17,11,1.03,12.5
2011-08-28,14:10:00,Melbourne,Gold Coast,MCG,112,82,NA,17,10,12,10,1.1,6.78
2011-08-28,12:40:00,Adelaide,Richmond,AAMI Stadium,99,121,NA,15,9,17,19,1.35,3.15
2011-08-27,19:10:00,St Kilda,North Melbourne,Marvel Stadium,135,70,NA,19,21,10,10,1.71,2.08
2011-08-27,19:10:00,Brisbane,West Coast,Gabba,81,89,NA,11,15,13,11,3.44,1.3
2011-08-27,14:10:00,Geelong,Sydney,GMHBA Stadium,86,99,NA,12,14,15,9,1.07,8.35
2011-08-27,14:10:00,Hawthorn,Western Bulldogs,MCG,113,67,NA,16,17,10,7,1.1,6.79
2011-08-26,18:40:00,Fremantle,Collingwood,Domain Stadium,52,132,NA,8,4,20,12,13.75,1.02
2011-08-21,16:40:00,Melbourne,Richmond,MCG,110,117,NA,17,8,17,15,2.06,1.72
2011-08-21,14:40:00,Port Adelaide,Western Bulldogs,AAMI Stadium,97,157,NA,15,7,24,13,4.79,1.17
2011-08-21,13:10:00,Sydney,St Kilda,ANZ Stadium,83,68,NA,10,23,10,8,2.24,1.62
2011-08-20,19:10:00,Collingwood,Brisbane,MCG,102,84,NA,14,18,13,6,1.01,16.12
2011-08-20,19:10:00,North Melbourne,Fremantle,Marvel Stadium,143,45,NA,21,17,6,9,1.34,3.18
2011-08-20,14:10:00,Gold Coast,Adelaide,Metricon Stadium,64,125,NA,9,10,18,17,4.66,1.19
2011-08-20,13:10:00,West Coast,Essendon,Domain Stadium,134,77,NA,20,14,11,11,1.24,3.97
2011-08-19,19:40:00,Carlton,Hawthorn,Marvel Stadium,66,78,NA,8,18,10,18,2.39,1.56
2011-08-14,16:10:00,Adelaide,Geelong,AAMI Stadium,85,96,NA,12,13,14,12,8.8,1.06
2011-08-14,14:10:00,Richmond,Sydney,MCG,99,56,NA,14,15,7,14,3.42,1.3
2011-08-14,13:10:00,Melbourne,West Coast,Marvel Stadium,62,110,NA,9,8,16,14,4.45,1.2
2011-08-13,19:10:00,Brisbane,Gold Coast,Gabba,123,61,NA,18,15,8,13,1.36,3.08
2011-08-13,19:10:00,Western Bulldogs,Essendon,Marvel Stadium,101,150,NA,15,11,23,12,2.23,1.63
2011-08-13,14:10:00,Hawthorn,Port Adelaide,MCG,197,32,NA,31,11,5,2,1.02,15.46
2011-08-13,13:10:00,Fremantle,Carlton,Domain Stadium,85,115,NA,12,13,16,19,2.97,1.38
